ZCTA,DATE,AVG,DP
90011,2014-12-31,9.833804368972771,5.400886984581703
90011,2015-01-01,8.869957327842705,-4.843869307462671
90011,2015-01-02,9.81937050819395,-3.0508862510943264
90011,2015-01-03,10.984387159347525,-4.416407960167656
90011,2015-01-04,13.10794758796693,-8.087063212190534
90011,2015-01-05,18.631906986236586,-4.6102333967895905
90011,2015-01-06,21.3817105293274,-1.2024675580377147
90011,2015-01-07,20.27775716781615,-2.280411424617009
90011,2015-01-08,17.37286329269405,-3.1953952765990508
90011,2015-01-09,17.6010618209839,0.8649103408850639
90011,2015-01-10,14.681816577911402,8.505184933628906
90011,2015-01-11,15.043523788452148,12.804749599142832
90011,2015-01-12,15.074304580688501,10.109167576621523
90011,2015-01-13,15.9692707061768,9.878919482842335
90011,2015-01-14,15.85496568679808,4.200085158571006
90011,2015-01-15,17.304473400115953,5.103434540083185
90011,2015-01-16,17.4278311729431,4.661734870656913
90011,2015-01-17,18.121065616607652,4.546363033471072
90011,2015-01-18,17.4795742034912,6.891966100310836
90011,2015-01-19,16.0385332107544,6.369024591593275
90011,2015-01-20,14.54148149490355,10.78990310934457
90011,2015-01-21,16.60471487045285,8.938683364698429
90011,2015-01-22,16.93239879608156,4.112676591530717
90011,2015-01-23,17.29902601242065,4.7859309831194805
90011,2015-01-24,19.28781747817995,3.6537816665943947
90011,2015-01-25,19.698269367218,3.420805114971656
90011,2015-01-26,20.15908336639405,11.40752189402895
90011,2015-01-27,17.9998903274536,9.525609216560538
90011,2015-01-28,18.5173826217651,8.772505977746803
90011,2015-01-29,19.79502773284915,12.897210383350473
90011,2015-01-30,18.07455253601075,13.211633116715255
90011,2015-01-31,17.361158847808802,10.029944790975456
90011,2015-02-01,17.137896537780748,3.933410716729517
90011,2015-02-02,17.678713321685798,4.761272499837706
90011,2015-02-03,16.34847593307495,6.141549174512545
90011,2015-02-04,16.689058780670152,7.052604746650352
90011,2015-02-05,18.434386253356948,3.585798468970222
90011,2015-02-06,17.3619613647461,5.669663961853431
90011,2015-02-07,16.16237783432005,6.643728632819499
90011,2015-02-08,19.785225868225098,9.512474871999444
90011,2015-02-09,18.5052771568298,9.064684349280176
90011,2015-02-10,18.6077914237976,4.206744863857962
90011,2015-02-11,21.62621688842775,4.10026365984419
90011,2015-02-12,22.1280274391174,4.906344102564172
90011,2015-02-13,22.796159744262702,5.084232470920506
90011,2015-02-14,21.98689365386965,5.077826740724812
90011,2015-02-15,18.990177154541,4.182942888565777
90011,2015-02-16,16.7271218299866,7.866136222716776
90011,2015-02-17,17.6215763092041,10.263020576803154
90011,2015-02-18,17.586086273193402,6.177990312981852
90011,2015-02-19,17.4248604774475,8.385611798374335
90011,2015-02-20,16.950639724731452,8.703877258539695
90011,2015-02-21,16.83777523040775,11.448484783256161
90011,2015-02-22,14.89217138290405,11.990100809051102
90011,2015-02-23,14.09749603271483,6.925730117922117
90011,2015-02-24,15.766138315200825,1.1592383380301734
90011,2015-02-25,16.062792301177986,4.126713361402679
90011,2015-02-26,15.31117296218872,5.36280509597081
90011,2015-02-27,15.3503918647766,9.510548214648523
90011,2015-02-28,14.8442602157593,11.504498478231822
90011,2015-03-01,13.92083978652955,9.95590524613953
90011,2015-03-02,12.939085960388176,8.767587018922896
90011,2015-03-03,13.800070762634284,5.6392350633683215
90011,2015-03-04,15.635039806365949,4.855757152176235
90011,2015-03-05,17.659236431121826,4.896307767467168
90011,2015-03-06,19.7413802146912,4.374495259033052
90011,2015-03-07,21.08327770233155,6.369887030444904
90011,2015-03-08,18.6549725532532,6.888959001564049
90011,2015-03-09,17.4939184188843,9.323462019923818
90011,2015-03-10,18.88403367996215,7.566031287786675
90011,2015-03-11,19.53389310836795,13.802959129736292
90011,2015-03-12,22.129459857940653,7.62175196772076
90011,2015-03-13,24.62401962280275,10.677984347307302
90011,2015-03-14,25.83983039855955,10.022303882981229
90011,2015-03-15,26.441789627075202,13.089824268003454
90011,2015-03-16,25.196814537048347,11.721931225555002
90011,2015-03-17,22.17699813842775,11.427646450847757
90011,2015-03-18,20.08378982543945,14.45193425145774
90011,2015-03-19,19.5288791656494,11.70164037910745
90011,2015-03-20,20.03492784500125,8.448620720639049
90011,2015-03-21,19.59197616577145,11.850781904383263
90011,2015-03-22,18.445986270904548,11.169569731298008
90011,2015-03-23,17.79033088684085,7.426831612479249
90011,2015-03-24,18.747393608093248,5.7260809133449655
90011,2015-03-25,21.62445068359375,4.4576611983216585
90011,2015-03-26,24.632647514343248,3.779546971921871
90011,2015-03-27,24.10876178741455,5.415828090767452
90011,2015-03-28,20.9798617362976,5.414221396198992
90011,2015-03-29,19.7167429924011,4.747018651358831
90011,2015-03-30,19.28556871414185,5.399961178838069
90011,2015-03-31,18.1449055671692,7.54675661881142
90011,2015-04-01,18.5571732521057,7.507160532192368
90011,2015-04-02,18.0385537147522,3.7830916009496405
90011,2015-04-03,21.6316385269165,0.6400903161995051
90011,2015-04-04,21.2342586517334,3.5387096638028557
90011,2015-04-05,17.9811382293701,6.246292413875427
90011,2015-04-06,15.78499698638915,7.476896447135549
90011,2015-04-07,14.623883724212636,6.243333885839549
90011,2015-04-08,15.07544565200808,0.8981878156681834
90011,2015-04-09,17.34456062316895,2.1106502345811493
90011,2015-04-10,16.5795645713806,4.1082203487541475
90011,2015-04-11,17.02693796157835,0.46480557933409244
90011,2015-04-12,18.49453353881835,-1.8068839198505395
90011,2015-04-13,18.74246549606325,-0.6772189960211977
90011,2015-04-14,18.4553050994873,-0.19970750973129714
90011,2015-04-15,20.0617504119873,-1.108412597436838
90011,2015-04-16,20.34928464889525,-1.124094786906091
90011,2015-04-17,20.2542099952698,-1.3201756956820345
90011,2015-04-18,19.69290018081665,-1.3007508292659986
90011,2015-04-19,18.2191662788391,-1.7352481832212894
90011,2015-04-20,17.1156959533691,-0.10845084028563155
90011,2015-04-21,17.0986008644104,7.537121238446114
90011,2015-04-22,16.55095863342285,3.22328258578185
90011,2015-04-23,16.696705818176248,0.9277219199511093
90011,2015-04-24,16.422034740448,7.221311985000833
90011,2015-04-25,16.011142730712848,4.016836586556407
90011,2015-04-26,18.0096125602722,-2.621144824054657
90011,2015-04-27,20.96901035308835,-0.8922099560263347
90011,2015-04-28,23.5395979881287,0.6975275260236977
90011,2015-04-29,23.6890196800232,1.4784193565601336
90011,2015-04-30,22.853423595428453,1.4804929899118124
90011,2015-05-01,21.9208393096924,0.33473086315027034
90011,2015-05-02,20.7293486595154,0.6160178764877882
90011,2015-05-03,18.5997905731201,-0.3068000167527959
90011,2015-05-04,16.8045425415039,-1.3132010370944454
90011,2015-05-05,16.742238044738748,2.5219616632621027
90011,2015-05-06,16.8614754676819,4.136270327631467
90011,2015-05-07,15.62302207946775,4.208678527955347
90011,2015-05-08,14.24135971069335,1.9193813792988703
90011,2015-05-09,16.112524986267047,0.4231764062500373
90011,2015-05-10,17.34090852737425,-2.6384884174561987
90011,2015-05-11,18.884885787963853,-0.8239062764292194
90011,2015-05-12,18.231042861938498,-0.7350214119606177
90011,2015-05-13,17.4230399131775,0.08431004475919446
90011,2015-05-14,16.16793870925905,4.0248430909527215
90011,2015-05-15,15.819653034210198,6.412259213243451
90011,2015-05-16,16.76787662506105,0.9754393165402468
90011,2015-05-17,17.77517890930175,3.787775345589596
90011,2015-05-18,17.97828102111815,4.960528632021301
90011,2015-05-19,17.2402138710022,0.2570956977421329
90011,2015-05-20,18.05545234680175,3.0772204414577167
90011,2015-05-21,17.800940513610797,4.418667798529059
90011,2015-05-22,17.1810660362244,6.638249969503978
90011,2015-05-23,17.68598222732545,3.6477131071115996
90011,2015-05-24,17.77057600021365,2.4311312814583963
90011,2015-05-25,17.51244688034055,-0.8510937010019929
90011,2015-05-26,18.1652450561523,3.2901409682163067
90011,2015-05-27,18.4416661262512,0.08489795224847528
90011,2015-05-28,18.70767450332645,-0.8435554290887334
90011,2015-05-29,19.635842800140402,-0.14365317146943457
90011,2015-05-30,19.6748929023743,0.05086695871372863
90011,2015-05-31,18.82300329208375,0.033849655584303265
90011,2015-06-01,19.3311858177185,0.41888733083812274
90011,2015-06-02,19.556269168853753,0.36836392264625517
90011,2015-06-03,19.6470947265625,1.4197130202409987
90011,2015-06-04,18.85811710357665,1.4307258083113013
90011,2015-06-05,19.1454873085022,1.0167230071844071
90011,2015-06-06,18.638216495513902,-0.10592576040512092
90011,2015-06-07,20.553408145904548,0.4597693731493631
90011,2015-06-08,22.53630113601685,1.209195012995482
90011,2015-06-09,24.0188217163086,2.9706194502044134
90011,2015-06-10,21.049263954162598,2.5591092011474625
90011,2015-06-11,20.326492309570348,1.9324405337156847
90011,2015-06-12,19.938465118408203,2.384262166492718
90011,2015-06-13,19.777638435363748,2.1968893529280096
90011,2015-06-14,21.1841707229614,2.2130639726997607
90011,2015-06-15,21.2067213058472,1.9781947256097279
90011,2015-06-16,20.82456922531125,1.3972446654870576
90011,2015-06-17,21.22085094451905,1.6726025475592212
90011,2015-06-18,21.774808883667,1.6210618938549062
90011,2015-06-19,21.786253452300997,1.034424667124877
90011,2015-06-20,23.0147047042847,2.349177815936492
90011,2015-06-21,22.3752746582031,2.7591076320941226
90011,2015-06-22,22.5190773010254,2.387510880057497
90011,2015-06-23,23.0863676071167,2.604120276854894
90011,2015-06-24,22.91961097717285,2.6578790847764564
90011,2015-06-25,22.1835346221924,1.9868110671807073
90011,2015-06-26,21.40761280059815,1.739836256280981
90011,2015-06-27,20.87146663665775,2.200958809467356
90011,2015-06-28,24.932493209838853,4.523539122633474
90011,2015-06-29,25.4964427947998,5.043801471068619
90011,2015-06-30,25.55260944366455,4.843443368732561
90011,2015-07-01,24.7571659088135,5.40234774615426
90011,2015-07-02,23.7510757446289,4.251060541433541
90011,2015-07-03,22.06060695648195,2.737601963960262
90011,2015-07-04,21.2923974990845,2.3148126246883027
90011,2015-07-05,21.01278591156005,2.914996555677871
90011,2015-07-06,21.0053777694702,3.1364327684034783
90011,2015-07-07,21.3673334121704,3.2023550102079037
90011,2015-07-08,21.3433437347412,3.846834133296021
90011,2015-07-09,21.22427463531495,3.1479324936658846
90011,2015-07-10,20.757682800293,2.1182244203922314
90011,2015-07-11,21.3342685699463,2.011993203052224
90011,2015-07-12,22.18341541290285,2.246878333501415
90011,2015-07-13,23.2782793045044,3.2272790604942547
90011,2015-07-14,22.726092338561998,2.8464540703250143
90011,2015-07-15,22.765064239501953,3.5133378100418478
90011,2015-07-16,22.7472257614136,3.57962066467371
90011,2015-07-17,22.6393232345581,2.7683765674716523
90011,2015-07-18,24.73787593841555,3.760151066272705
90011,2015-07-19,26.8989353179932,6.416328035176572
90011,2015-07-20,25.51801109313965,6.622663278934836
90011,2015-07-21,24.1773557662964,6.055723140836434
90011,2015-07-22,23.96455478668215,5.4976385009251665
90011,2015-07-23,24.1341133117676,5.229256455504148
90011,2015-07-24,24.58046436309815,4.806795132251976
90011,2015-07-25,24.9944076538086,4.7103340239914315
90011,2015-07-26,23.9714546203613,4.516981732226843
90011,2015-07-27,23.4461631774902,4.634367505314904
90011,2015-07-28,23.81915760040285,4.0628725496935685
90011,2015-07-29,23.36961364746095,4.021903915192031
90011,2015-07-30,24.87778186798095,5.551684039749983
90011,2015-07-31,24.54542827606205,5.112754286937578
90011,2015-08-01,23.83386611938475,4.728503563304737
90011,2015-08-02,23.98772048950195,4.537735107847846
90011,2015-08-03,23.56769084930415,3.7030655377225616
90011,2015-08-04,24.54743671417235,3.8751191386397745
90011,2015-08-05,25.69659900665285,5.116888689623118
90011,2015-08-06,24.320384025573752,4.574556981021464
90011,2015-08-07,23.037117004394553,4.329985671803769
90011,2015-08-08,22.47397899627685,3.6410019894398236
90011,2015-08-09,21.25618553161625,2.4740495295682785
90011,2015-08-10,21.691224098205552,2.6759843637397465
90011,2015-08-11,22.195487976074197,2.5598177057197775
90011,2015-08-12,23.36197662353515,2.6123616528656246
90011,2015-08-13,26.17881298065185,4.940296503554608
90011,2015-08-14,26.82872104644775,5.726274351634048
90011,2015-08-15,28.12387561798095,6.648307503906689
90011,2015-08-16,26.833751678466797,5.571728032658989
90011,2015-08-17,25.115122795105002,5.578285424266963
90011,2015-08-18,24.28715801239015,5.27428554085746
90011,2015-08-19,23.3148651123047,4.5821586981245614
90011,2015-08-20,23.39536666870115,4.606809514295191
90011,2015-08-21,23.0552806854248,4.655091363526313
90011,2015-08-22,23.65642166137695,4.755397995170806
90011,2015-08-23,23.71205043792725,4.059560667919439
90011,2015-08-24,24.132378578186,4.045464234083884
90011,2015-08-25,25.76480388641355,6.134713253870999
90011,2015-08-26,27.24764251708985,6.82239565229702
90011,2015-08-27,27.557354927063,6.693030158454683
90011,2015-08-28,28.88104820251465,7.435642862506687
90011,2015-08-29,27.74246406555175,6.977805718270515
90011,2015-08-30,26.31140804290775,6.542741676103179
90011,2015-08-31,24.342518806457498,5.198367922014067
90011,2015-09-01,24.0368709564209,5.579802253570894
90011,2015-09-02,23.12410068511965,4.827445370872479
90011,2015-09-03,22.7557430267334,4.269507556773687
90011,2015-09-04,22.5662441253662,3.976466668588689
90011,2015-09-05,22.932882308959947,2.898488393934144
90011,2015-09-06,24.2365303039551,2.673792817908667
90011,2015-09-07,26.8903522491455,5.515613124298635
90011,2015-09-08,28.8676300048828,7.645273410846851
90011,2015-09-09,30.7620439529419,9.503299439451132
90011,2015-09-10,30.136224746704098,10.033767670263243
90011,2015-09-11,29.1149482727051,9.110776053164832
90011,2015-09-12,28.0652017593384,8.76717049903377
90011,2015-09-13,26.7740669250488,6.93435953539171
90011,2015-09-14,25.22280025482175,6.271513832654678
90011,2015-09-15,23.45238876342775,5.203529024883064
90011,2015-09-16,22.48919868469235,11.715262754570176
90011,2015-09-17,22.859706878662102,7.6551219888029065
90011,2015-09-18,24.205513000488303,4.807060893782618
90011,2015-09-19,25.9733047485352,6.503551032220818
90011,2015-09-20,28.7408866882324,7.398008359243803
90011,2015-09-21,26.4551486968994,13.574416711129967
90011,2015-09-22,24.67141819000245,13.212291557343885
90011,2015-09-23,24.80662441253665,9.846330213387859
90011,2015-09-24,26.2972784042358,8.464282943544674
90011,2015-09-25,26.811306953430197,9.182254587901236
90011,2015-09-26,26.76222705841065,11.11823502809075
90011,2015-09-27,25.539493560791,9.439433260170976
90011,2015-09-28,25.03329277038575,9.783347742702706
90011,2015-09-29,23.78457069396975,7.220534212978889
90011,2015-09-30,24.819686889648402,8.522803648565226
90011,2015-10-01,24.494423866272,11.094229040127082
90011,2015-10-02,23.8970651626587,11.703496405469286
90011,2015-10-03,23.47440910339355,10.893416465439186
90011,2015-10-04,20.28616428375245,16.039066931808833
90011,2015-10-05,20.45100498199465,14.207871028304961
90011,2015-10-06,21.0448064804077,11.637202427467377
90011,2015-10-07,23.025563240051298,10.662428558814398
90011,2015-10-08,25.102581977844252,10.245014299406389
90011,2015-10-09,29.08258438110355,11.596370236547559
90011,2015-10-10,30.45448303222655,14.477539465978982
90011,2015-10-11,30.021412849426298,15.41045275044637
90011,2015-10-12,28.43448638916015,15.931160577931891
90011,2015-10-13,28.0090217590332,18.946403427222574
90011,2015-10-14,26.003457069397,19.225786892381056
90011,2015-10-15,24.5097751617432,20.39615396089468
90011,2015-10-16,22.765806198120103,20.973007577634842
90011,2015-10-17,23.99173831939695,18.0702998852422
90011,2015-10-18,23.012009620666497,17.701769945927847
90011,2015-10-19,21.75035381317135,14.604527501074369
90011,2015-10-20,21.792760848999002,10.454086474962633
90011,2015-10-21,22.5874433517456,10.233993394634782
90011,2015-10-22,22.11654567718505,12.013591049118325
90011,2015-10-23,21.949219703674302,10.66325208563359
90011,2015-10-24,25.0105619430542,8.998547935688856
90011,2015-10-25,24.1392784118652,12.443692278061823
90011,2015-10-26,23.33829879760745,8.724589318489244
90011,2015-10-27,22.200215339660648,9.679043255210255
90011,2015-10-28,22.39002799987795,15.42653069223208
90011,2015-10-29,24.45607376098635,14.676317797651096
90011,2015-10-30,24.228090286254897,12.229841123961949
90011,2015-10-31,23.4736123085022,8.709491711348324
90011,2015-11-01,21.9895749092102,8.790457313937559
90011,2015-11-02,19.17656469345095,11.572257264322447
90011,2015-11-03,16.19543838500975,8.470485356055061
90011,2015-11-04,15.208821296691902,6.315843633738882
90011,2015-11-05,16.188021183013916,5.126623066548955
90011,2015-11-06,18.02302360534665,5.605554223439466
90011,2015-11-07,19.37567615509035,5.5750201703487905
90011,2015-11-08,18.07799863815305,6.767659280340062
90011,2015-11-09,16.324843883514397,10.779648902093198
90011,2015-11-10,15.1495957374573,7.291647194277519
90011,2015-11-11,15.96527719497683,4.347211517827453
90011,2015-11-12,17.335713863372785,4.474173767971672
90011,2015-11-13,19.11526250839235,5.878642730300905
90011,2015-11-14,17.96839189529415,6.457714847954492
90011,2015-11-15,15.321402072906452,8.28095340130326
90011,2015-11-16,13.977923870086675,9.271727140095923
90011,2015-11-17,15.300103425979605,3.9271736613045207
90011,2015-11-18,16.780573368072535,5.426814699181541
90011,2015-11-19,20.2998013496399,6.802200966644211
90011,2015-11-20,20.98242473602295,8.993286930842217
90011,2015-11-21,23.17487859725955,10.552798663374952
90011,2015-11-22,22.55219221115115,11.166253347899417
90011,2015-11-23,19.7599334716797,9.71130754665681
90011,2015-11-24,16.07742118835445,10.394896992105982
90011,2015-11-25,13.646929264068586,9.833474235521777
90011,2015-11-26,13.21320629119873,7.850933138653348
90011,2015-11-27,13.53887653350828,8.335655286391145
90011,2015-11-28,12.974884510040305,5.8346417422173085
90011,2015-11-29,14.553308010101325,7.8421446110110615
90011,2015-11-30,13.337778329849245,5.353753408804904
90011,2015-12-01,15.024531126022346,5.048821220447746
90011,2015-12-02,17.92967271804808,6.745744188976866
90011,2015-12-03,18.03448581695555,9.560693822504268
90011,2015-12-04,14.912685394287099,9.551861072233763
90011,2015-12-05,17.47899627685546,6.802638128128018
90011,2015-12-06,19.138867855072,10.083649164116117
90011,2015-12-07,19.87457752227785,9.860586349435598
90011,2015-12-08,20.40858936309815,10.341011571361713
90011,2015-12-09,18.3102517127991,11.320251200966377
90011,2015-12-10,15.2988600730896,11.090942728055044
90011,2015-12-11,14.805054187774651,11.344526386274099
90011,2015-12-12,15.034725666046166,9.450521807068627
90011,2015-12-13,13.619678974151615,8.254335520471516
90011,2015-12-14,11.830627202987655,7.910500638839274
90011,2015-12-15,10.99178171157836,-5.809515042962749
90011,2015-12-16,10.52838492393493,-7.89706118495049
90011,2015-12-17,12.611378908157365,-8.222745653834616
90011,2015-12-18,15.00787258148191,-6.359152311355386
90011,2015-12-19,12.817426204681396,0.1794549853975401
90011,2015-12-20,11.604507923126205,-3.0437113554933353
90011,2015-12-21,11.556936979293845,0.02337911739627767
90011,2015-12-22,14.076715946197499,9.424993077529107
90011,2015-12-23,14.6262674331665,4.021736098801993
90011,2015-12-24,12.61988162994383,2.2336598314977234
90011,2015-12-25,11.70472908020022,3.202016427894171
90011,2015-12-26,11.32576727867125,-0.4204920663073403
90011,2015-12-27,9.512584209442151,-5.205199517223608
90011,2015-12-28,8.94284987449646,-3.8452133008032847
90011,2015-12-29,10.273112297058123,-3.342867035394295
90011,2015-12-30,10.821838140487666,-3.9469441030303662
90011,2015-12-31,12.047589063644386,-4.442816183413618
